"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Models/poster/texture/poster_hang_in_there.poster_hang_in_there","49","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterduck.posterduck","49","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterearth.posterearth","49","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterflower.posterflower","49","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterKAGE.posterKAGE","49","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterRecycle.posterRecycle","49","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterspace.posterspace","49","0","18","1","0.000000","0","0"
"/Game/Models/reusableWaterBottle/texture/bottle.bottle","49","0","18","1","0.000000","0","0"
"/Game/Models/reusableWaterBottle/texture/lid.lid","49","0","18","1","0.000000","0","0"
"/Game/Models/reusableWaterBottle/texture/rubber.rubber","49","0","18","1","0.000000","0","0"
"/Game/Models/rug/rug-texture/rug-material.rug-material","49","0","18","1","0.000000","0","0"
"/Game/Models/towel/towel.towel","49","0","18","1","0.000000","0","0"
"/Game/Models/towel/towel_pole.towel_pole","49","0","18","1","0.000000","0","0"
"/Game/Models/shower/ring.ring","49","0","18","1","0.000000","0","0"
"/Game/Models/shower/rod.rod","49","0","18","1","0.000000","0","0"
"/Game/Models/shower/tub.tub","49","0","18","1","0.000000","0","0"
"/Game/Models/sink/texture/Drain.Drain","49","0","18","1","0.000000","0","0"
"/Game/Models/sink/texture/sinkDrawers.sinkDrawers","49","0","18","1","0.000000","0","0"
"/Game/Models/sink/texture/sinkHandle.sinkHandle","49","0","18","1","0.000000","0","0"
"/Game/Models/sink/texture/tub.tub","49","0","18","1","0.000000","0","0"
"/Game/Models/table/table_material.table_material","49","0","18","1","0.000000","0","0"
"/Game/Models/toilet/toilet_texture.toilet_texture","49","0","18","1","0.000000","0","0"
"/Game/Models/toilet/toilet_texture-metal.toilet_texture-metal","49","0","18","1","0.000000","0","0"
"/Game/Models/toilet_paper/texture/cardboard.cardboard","49","0","18","1","0.000000","0","0"
"/Game/Models/toilet_paper/texture/metal.metal","49","0","18","1","0.000000","0","0"
"/Game/Models/toilet_paper/texture/paper.paper","49","0","18","1","0.000000","0","0"
"/Game/Models/toilet_paper/texture/plastic.plastic","49","0","18","1","0.000000","0","0"
"/Game/Models/character/character/hand.hand","49","0","30","1","0.000000","0","0"
"/Game/Models/tvstand/texture/handles.handles","49","0","18","1","0.000000","0","0"
"/Game/Models/tvstand/texture/standBody.standBody","49","0","18","1","0.000000","0","0"
"/Game/Models/tvstand/texture/TVscreen.TVscreen","49","0","18","1","0.000000","0","0"
"/Game/Models/walls/bathwallmat.bathwallmat","49","0","18","1","0.000000","0","0"
"/Game/Models/window_curtains/window_curtains/curtains.curtains","49","0","18","1","0.000000","0","0"
"/Game/Models/window_curtains/window_curtains/pole.pole","49","0","18","1","0.000000","0","0"
"/Game/Models/character/character/head.head","49","0","30","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","70","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","102","1","0.000000","0","0"
"/Game/Models/character/character/jacket.jacket","49","0","30","1","0.000000","0","0"
"/Game/Models/character/character/scalp.scalp","49","0","30","1","0.000000","0","0"
"/Game/Models/LightSwitch_Switch/Textures/LightSwitch_Switch.LightSwitch_Switch","49","0","18","1","0.000000","0","0"
"/Game/Models/LightSwitchBase/Textures/lightSwitchBase.lightSwitchBase","49","0","18","1","0.000000","0","0"
"/Game/Models/LightSwitchBase/Textures/lightSwitchBase_screw.lightSwitchBase_screw","49","0","18","1","0.000000","0","0"
"/Game/Models/recycle/texture/recycleBody.recycleBody","49","0","18","1","0.000000","0","0"
"/Game/Models/recycle/texture/recycleLid.recycleLid","49","0","18","1","0.000000","0","0"
"/Game/Models/recycle/texture/recycleswing.recycleswing","49","0","18","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","30","1","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","0","36","2","0.000000","0","0"
